0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,label
0.5361334681510925,0.5404975414276123,0.5441341996192932,0.5465106964111328,0.5319712162017822,0.5295194387435913,0.5265430212020874,0.5495973229408264,0.522989809513092,0.5412863492965698,0.5316944122314453,0.5696477890014648,0.5029289722442627,0.5898488759994507,0.47993141412734985,0.6028816103935242,0.4546891152858734,0.6071299314498901,0.44872963428497314,0.6058361530303955,0.4487524926662445,0.6025159955024719,0.453086793422699,0.5525171756744385,0.5117813944816589,0.5519588589668274,0.5077625513076782,0.5500819683074951,0.5114129781723022,0.5446161031723022,0.5174306035041809,0.5543502569198608,0.5052111148834229,0.23503592610359192,0.2239285409450531,0.22402571141719818,0.22478164732456207,0.22542396187782288,0.2265605628490448,0.22738288342952728,0.2317386418581009,0.23351691663265228,0.24877318739891052,0.24813392758369446,0.3148893713951111,0.31087255477905273,0.4105670154094696,0.3960554301738739,0.5010775923728943,0.4727976322174072,0.5265616178512573,0.5004832744598389,0.5305635929107666,0.5017852783203125,0.5226486921310425,0.49231061339378357,0.48601722717285156,0.4853532612323761,0.6270645260810852,0.622403621673584,0.7414290904998779,0.7410950660705566,0.756433367729187,0.7561030387878418,0.7792721390724182,0.7809897065162659,1
0.5844129323959351,0.5909613966941833,0.5942736268043518,0.5976094007492065,0.5829137563705444,0.5806878805160522,0.5784922242164612,0.6044124960899353,0.5815138220787048,0.5894661545753479,0.5816540718078613,0.6285242438316345,0.5825273990631104,0.6016920208930969,0.5652520060539246,0.5772310495376587,0.5433610677719116,0.5724244713783264,0.5356490612030029,0.5776693224906921,0.5343080163002014,0.5795714855194092,0.5383747816085815,0.6325464844703674,0.5962803363800049,0.5876688361167908,0.5441399812698364,0.6346719264984131,0.6103415489196777,0.6442804932594299,0.616165280342102,0.6385558843612671,0.6258145570755005,0.3893721103668213,0.37374815344810486,0.37328821420669556,0.37297487258911133,0.3747612237930298,0.3748987019062042,0.3749292194843292,0.3753788471221924,0.37583276629447937,0.40133732557296753,0.4001036584377289,0.4413808286190033,0.4499955177307129,0.5211606025695801,0.5434280633926392,0.44035112857818604,0.6197561621665955,0.4173208475112915,0.6407051086425781,0.410520076751709,0.6422387957572937,0.4190884828567505,0.6366780400276184,0.6282959580421448,0.6205087304115295,0.7394912242889404,0.7066609263420105,0.6856592893600464,0.6946335434913635,0.6699042916297913,0.676386296749115,0.7205106019973755,0.7115542888641357,0
0.7244558334350586,0.7303658723831177,0.7307693958282471,0.7312145233154297,0.7257829904556274,0.7231123447418213,0.720781147480011,0.7206690311431885,0.7068868279457092,0.7146033048629761,0.7086086273193359,0.7036076784133911,0.6415162086486816,0.682621419429779,0.6122455596923828,0.6675481796264648,0.6441175937652588,0.6607491374015808,0.6491675972938538,0.6585543155670166,0.652306318283081,0.659049391746521,0.6512851715087891,0.6273272037506104,0.5825324058532715,0.6434808969497681,0.6002593636512756,0.6512647271156311,0.6110088229179382,0.641244649887085,0.6068477034568787,0.6853888034820557,0.6411982774734497,0.23589704930782318,0.219632089138031,0.2192038595676422,0.2190323770046234,0.2145206332206726,0.21127258241176605,0.2083556354045868,0.2093317210674286,0.19264137744903564,0.2438921481370926,0.23970897495746613,0.27582553029060364,0.2447286993265152,0.3811204731464386,0.3946526050567627,0.4764375388622284,0.5040730834007263,0.5099024772644043,0.5365138053894043,0.5072652101516724,0.5333806872367859,0.49480685591697693,0.520319402217865,0.4649149477481842,0.46514326333999634,0.650218665599823,0.660996675491333,0.818389892578125,0.8467267751693726,0.8544604778289795,0.881328821182251,0.8622967004776001,0.9018269777297974,1
0.5287325382232666,0.5327898859977722,0.5364573001861572,0.5393134355545044,0.5250613689422607,0.5225985050201416,0.5199127197265625,0.5420511960983276,0.5145091414451599,0.5343124866485596,0.5253168344497681,0.5623480677604675,0.4989500939846039,0.5983701348304749,0.46094614267349243,0.5947554707527161,0.4571353793144226,0.596941351890564,0.45308375358581543,0.592231810092926,0.45660462975502014,0.5887095928192139,0.45965510606765747,0.5494510531425476,0.5077667236328125,0.5666372179985046,0.48584285378456116,0.5972896814346313,0.4686632752418518,0.5967612266540527,0.4720520079135895,0.6005650758743286,0.4559354782104492,0.2350640892982483,0.22602984309196472,0.22611214220523834,0.22665515542030334,0.22723743319511414,0.22784528136253357,0.22844582796096802,0.23241278529167175,0.2339257001876831,0.2487724870443344,0.24833674728870392,0.29444488883018494,0.2881263494491577,0.21757647395133972,0.2091224193572998,0.12007955461740494,0.11475905776023865,0.09550473093986511,0.09280377626419067,0.09180369973182678,0.0880771279335022,0.10239982604980469,0.09814566373825073,0.48681873083114624,0.4855749011039734,0.6174592971801758,0.6132893562316895,0.7407286763191223,0.7318200469017029,0.756391167640686,0.7488428950309753,0.7903884053230286,0.7882790565490723,1
0.24578768014907837,0.24955858290195465,0.2513647675514221,0.2531892955303192,0.24048076570034027,0.23696208000183105,0.2337149828672409,0.25313740968704224,0.2263786345720291,0.25046220421791077,0.2400859147310257,0.26866352558135986,0.20374712347984314,0.3049159049987793,0.16631150245666504,0.3396635055541992,0.125854954123497,0.35009074211120605,0.11520048975944519,0.35059764981269836,0.11387237906455994,0.345183402299881,0.1188243106007576,0.2580685615539551,0.21746523678302765,0.2544991075992584,0.21768222749233246,0.25168052315711975,0.21788930892944336,0.24624739587306976,0.21911180019378662,0.2505500018596649,0.23131079971790314,0.3091544806957245,0.29816076159477234,0.2988457977771759,0.29933592677116394,0.2974212169647217,0.2977834939956665,0.29828259348869324,0.30553126335144043,0.3048474192619324,0.32219669222831726,0.32167255878448486,0.3813689649105072,0.3767578601837158,0.44424790143966675,0.4537027180194855,0.5084765553474426,0.5188688039779663,0.5282071828842163,0.5406238436698914,0.5311082005500793,0.5418768525123596,0.5246548056602478,0.5360695123672485,0.5613434910774231,0.5618948340415955,0.7100388407707214,0.7140358686447144,0.844072699546814,0.8496440649032593,0.8606118559837341,0.8645773530006409,0.8959337472915649,0.8980255722999573,1
0.6267532110214233,0.6321409940719604,0.6369678378105164,0.641794741153717,0.6265118718147278,0.6258409023284912,0.6252322793006897,0.6613841652870178,0.6423935890197754,0.6387551426887512,0.6295669078826904,0.6891617774963379,0.6341506838798523,0.6022065877914429,0.5864976644515991,0.5235808491706848,0.5455101132392883,0.5097993016242981,0.5339458584785461,0.5108541250228882,0.5338397026062012,0.5172048807144165,0.5408273935317993,0.6314945816993713,0.5827328562736511,0.5268131494522095,0.49246203899383545,0.4517344534397125,0.4208310842514038,0.4520907998085022,0.430025577545166,0.3794602155685425,0.35697314143180847,0.3260307312011719,0.3055165112018585,0.304169237613678,0.3023356795310974,0.30554118752479553,0.30436185002326965,0.3026564419269562,0.30070844292640686,0.3026506304740906,0.3434777855873108,0.34384971857070923,0.39311063289642334,0.38341355323791504,0.49785280227661133,0.49024245142936707,0.5378233194351196,0.5328454971313477,0.5553609132766724,0.5507891178131104,0.5497071146965027,0.5417808294296265,0.5441868305206299,0.5358983278274536,0.6781906485557556,0.6589115858078003,0.5297608971595764,0.5166162848472595,0.7590163350105286,0.7467758059501648,0.8156309127807617,0.8015466928482056,0.7866854667663574,0.7740784287452698,0
0.6834673285484314,0.6821930408477783,0.6836392283439636,0.6859582662582397,0.6753993034362793,0.6718998551368713,0.6674202680587769,0.6797999739646912,0.6554001569747925,0.6858543157577515,0.6782819032669067,0.6947121620178223,0.6335142850875854,0.7136519551277161,0.6335641741752625,0.744450569152832,0.7078266143798828,0.7545453906059265,0.7254278063774109,0.7516937851905823,0.7283540964126587,0.7446075677871704,0.7237396240234375,0.6777971982955933,0.6385777592658997,0.6710989475250244,0.6230870485305786,0.6702455878257751,0.6129754185676575,0.6580258011817932,0.6054790616035461,0.711448073387146,0.6319135427474976,0.11819860339164734,0.10459529608488083,0.10416010022163391,0.10340377688407898,0.10537737607955933,0.10609132051467896,0.10690450668334961,0.11335425823926926,0.11818230152130127,0.13688498735427856,0.13585203886032104,0.21863284707069397,0.2177714854478836,0.32620885968208313,0.33270636200904846,0.30835050344467163,0.3624240756034851,0.29483139514923096,0.3771640360355377,0.28243014216423035,0.3631252944469452,0.28988122940063477,0.3550272583961487,0.45744094252586365,0.45698440074920654,0.629128098487854,0.6339750289916992,0.7754837870597839,0.808057963848114,0.8022317290306091,0.8252546191215515,0.8223555684089661,0.8706775903701782,1
0.6348230838775635,0.6431270241737366,0.6438280344009399,0.6444662809371948,0.6421617865562439,0.6421910524368286,0.642234206199646,0.6447004079818726,0.6428143978118896,0.6293922662734985,0.6279337406158447,0.6236666440963745,0.5821622014045715,0.6204867362976074,0.5534918308258057,0.6263440251350403,0.5618665814399719,0.6300623416900635,0.5618990063667297,0.632796049118042,0.5669756531715393,0.629919171333313,0.5676877498626709,0.4999959468841553,0.47765931487083435,0.43727996945381165,0.40738892555236816,0.3564942181110382,0.3453831374645233,0.34964674711227417,0.3398301601409912,0.3085322380065918,0.29610493779182434,0.730677604675293,0.7383315563201904,0.7408859133720398,0.7431502938270569,0.7365486025810242,0.7378548383712769,0.7389865517616272,0.7576127052307129,0.7525248527526855,0.7393240332603455,0.7355326414108276,0.7841173410415649,0.7548761963844299,0.6786270141601562,0.6593538522720337,0.5670615434646606,0.5494388937950134,0.5423340797424316,0.5268484354019165,0.5405243039131165,0.5277094841003418,0.5498892664909363,0.5343835353851318,0.8115236759185791,0.7890424132347107,0.6840112209320068,0.6634252071380615,0.824770987033844,0.8044745326042175,0.8612771034240723,0.8486188650131226,0.7852122783660889,0.771287739276886,2
0.3837735056877136,0.39116305112838745,0.3914024531841278,0.39168548583984375,0.39139366149902344,0.3917890787124634,0.3923387825489044,0.39086830615997314,0.39098861813545227,0.3758534789085388,0.3761749267578125,0.35556283593177795,0.3537108302116394,0.3047720789909363,0.299598753452301,0.252824991941452,0.2549622654914856,0.23676669597625732,0.24287833273410797,0.23485775291919708,0.24184703826904297,0.2403736114501953,0.2460092455148697,0.24233925342559814,0.24802890419960022,0.19916203618049622,0.20344480872154236,0.11940525472164154,0.12709787487983704,0.10981270670890808,0.11609551310539246,0.09248237311840057,0.09964391589164734,0.4967670142650604,0.502297043800354,0.5042392015457153,0.5059955716133118,0.5015720725059509,0.5028457045555115,0.5040304064750671,0.5204657912254333,0.518072783946991,0.503985583782196,0.5019575357437134,0.5391412973403931,0.5145248174667358,0.5651503801345825,0.5319267511367798,0.5718429088592529,0.539995014667511,0.5734828114509583,0.5413596630096436,0.5677851438522339,0.5407798290252686,0.5667329430580139,0.5419018268585205,0.5362241268157959,0.5147851705551147,0.4163735806941986,0.4106905460357666,0.3941362202167511,0.3932410180568695,0.4113803207874298,0.4082967936992645,0.3395770788192749,0.3433275818824768,2
0.5243726968765259,0.5325235724449158,0.5370837450027466,0.5411322712898254,0.5221784710884094,0.5190734267234802,0.51565021276474,0.5485991835594177,0.514992892742157,0.5331094264984131,0.5207512974739075,0.5845426321029663,0.49108171463012695,0.6376820206642151,0.44473400712013245,0.6682560443878174,0.3962700366973877,0.6808242201805115,0.3842581510543823,0.6708481907844543,0.38217005133628845,0.662498414516449,0.3874199092388153,0.5666111707687378,0.5157294273376465,0.524730384349823,0.4496956169605255,0.546531081199646,0.4732467830181122,0.5551542639732361,0.48665931820869446,0.5265121459960938,0.44250816106796265,0.32510310411453247,0.3098854124546051,0.30966252088546753,0.3100939691066742,0.31051895022392273,0.310971736907959,0.31193920969963074,0.3190504014492035,0.3185853958129883,0.34314048290252686,0.3416447639465332,0.4169659912586212,0.4201066792011261,0.48435819149017334,0.4936968982219696,0.5695633292198181,0.5555177330970764,0.591550886631012,0.5772093534469604,0.5952797532081604,0.5758391618728638,0.5885681509971619,0.56989586353302,0.636750340461731,0.6388541460037231,0.7210528254508972,0.7167348265647888,0.9164775609970093,0.893653154373169,0.9376204013824463,0.920648455619812,0.9843018054962158,0.9579281806945801,0
